Test Name:,Pendulum Test 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Rate:,74,Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Static/Acceleration/X,Static/Acceleration/Y,Static/Acceleration/Z,Static/Angular Velocity/X,Static/Angular Velocity/Y,Static/Angular Velocity/Z,Static/Magnetic Field/X,Static/Magnetic Field/Y,Static/Magnetic Field/Z,Static/Orientation/Scalar,Static/Orientation/X,Static/Orientation/Y,Static/Orientation/Z,Static/Temperature/Scalar,Static/Pressure/Scalar,Upper/Acceleration/X,Upper/Acceleration/Y,Upper/Acceleration/Z,Upper/Angular Velocity/X,Upper/Angular Velocity/Y,Upper/Angular Velocity/Z,Upper/Magnetic Field/X,Upper/Magnetic Field/Y,Upper/Magnetic Field/Z,Upper/Orientation/Scalar,Upper/Orientation/X,Upper/Orientation/Y,Upper/Orientation/Z,Upper/Temperature/Scalar,Upper/Pressure/Scalar,Middle/Acceleration/X,Middle/Acceleration/Y,Middle/Acceleration/Z,Middle/Angular Velocity/X,Middle/Angular Velocity/Y,Middle/Angular Velocity/Z,Middle/Magnetic Field/X,Middle/Magnetic Field/Y,Middle/Magnetic Field/Z,Middle/Orientation/Scalar,Middle/Orientation/X,Middle/Orientation/Y,Middle/Orientation/Z,Middle/Temperature/Scalar,Middle/Pressure/Scalar,Lower/Acceleration/X,Lower/Acceleration/Y,Lower/Acceleration/Z,Lower/Angular Velocity/X,Lower/Angular Velocity/Y,Lower/Angular Velocity/Z,Lower/Magnetic Field/X,Lower/Magnetic Field/Y,Lower/Magnetic Field/Z,Lower/Orientation/Scalar,Lower/Orientation/X,Lower/Orientation/Y,Lower/Orientation/Z,Lower/Temperature/Scalar,Loewr/Pressure/Scalar
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005114,-0.887013,0.461504,-0.013986,1,1,1,1,1,1,1,1,1,1,1,0.724362,0.365299,-0.054151,0.582171,1,1,1,1,1,1,1,1,1,1,1,-0.012367,0.844581,-0.010085,0.53519,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005198,-0.885717,0.463989,-0.013879,1,1,1,1,1,1,1,1,1,1,1,0.724359,0.362276,-0.057291,0.583761,1,1,1,1,1,1,1,1,1,1,1,-0.011953,0.842106,-0.009922,0.539089,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005297,-0.883194,0.468779,-0.013666,1,1,1,1,1,1,1,1,1,1,1,0.724014,0.359891,-0.060573,0.585331,1,1,1,1,1,1,1,1,1,1,1,-0.012191,0.839746,-0.00998,0.542751,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005362,-0.881223,0.472477,-0.013523,1,1,1,1,1,1,1,1,1,1,1,0.723679,0.35722,-0.063709,0.587046,1,1,1,1,1,1,1,1,1,1,1,-0.012247,0.837313,-0.009757,0.5465,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005395,-0.879466,0.475740,-0.013454,1,1,1,1,1,1,1,1,1,1,1,0.723441,0.35471,-0.066586,0.588541,1,1,1,1,1,1,1,1,1,1,1,-0.01219,0.835064,-0.009603,0.549933,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005473,-0.876359,0.481444,-0.013308,1,1,1,1,1,1,1,1,1,1,1,0.723343,0.352986,-0.068834,0.589438,1,1,1,1,1,1,1,1,1,1,1,-0.012148,0.833428,-0.009766,0.552408,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005545,-0.874620,0.484596,-0.013244,1,1,1,1,1,1,1,1,1,1,1,0.723251,0.351357,-0.07086,0.590284,1,1,1,1,1,1,1,1,1,1,1,-0.012077,0.831914,-0.009861,0.554685,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005592,-0.872381,0.488617,-0.013149,1,1,1,1,1,1,1,1,1,1,1,0.723058,0.35025,-0.072484,0.590981,1,1,1,1,1,1,1,1,1,1,1,-0.012227,0.830753,-0.00996,0.556418,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005614,-0.868968,0.494667,-0.012952,1,1,1,1,1,1,1,1,1,1,1,0.723043,0.349404,-0.073752,0.591342,1,1,1,1,1,1,1,1,1,1,1,-0.012209,0.829889,-0.010202,0.557702,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005608,-0.866805,0.498451,-0.012795,1,1,1,1,1,1,1,1,1,1,1,0.722946,0.348788,-0.074603,0.591718,1,1,1,1,1,1,1,1,1,1,1,-0.012265,0.829264,-0.010235,0.558629,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005590,-0.865632,0.500487,-0.012757,1,1,1,1,1,1,1,1,1,1,1,0.722893,0.348223,-0.075133,0.592049,1,1,1,1,1,1,1,1,1,1,1,-0.012215,0.828798,-0.010133,0.559323,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005545,-0.864015,0.503274,-0.012711,1,1,1,1,1,1,1,1,1,1,1,0.722879,0.348137,-0.07534,0.59209,1,1,1,1,1,1,1,1,1,1,1,-0.012245,0.828676,-0.010198,0.559502,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005484,-0.862292,0.506223,-0.012638,1,1,1,1,1,1,1,1,1,1,1,0.723013,0.348322,-0.075171,0.591839,1,1,1,1,1,1,1,1,1,1,1,-0.012142,0.828858,-0.010361,0.559232,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005440,-0.861760,0.507129,-0.012637,1,1,1,1,1,1,1,1,1,1,1,0.722986,0.348753,-0.074652,0.591683,1,1,1,1,1,1,1,1,1,1,1,-0.012221,0.82924,-0.010288,0.558664,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005371,-0.860890,0.508608,-0.012576,1,1,1,1,1,1,1,1,1,1,1,0.723101,0.349267,-0.073893,0.591335,1,1,1,1,1,1,1,1,1,1,1,-0.012126,0.82979,-0.010262,0.557849,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005351,-0.860132,0.509890,-0.012525,1,1,1,1,1,1,1,1,1,1,1,0.723138,0.350032,-0.072725,0.590982,1,1,1,1,1,1,1,1,1,1,1,-0.012112,0.830586,-0.010054,0.556668,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005373,-0.860120,0.509908,-0.012551,1,1,1,1,1,1,1,1,1,1,1,0.723109,0.351157,-0.071619,0.590485,1,1,1,1,1,1,1,1,1,1,1,-0.012338,0.831495,-0.010083,0.555304,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005303,-0.859990,0.510130,-0.012542,1,1,1,1,1,1,1,1,1,1,1,0.723024,0.352544,-0.070376,0.589912,1,1,1,1,1,1,1,1,1,1,1,-0.012697,0.832553,-0.010153,0.553707,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005263,-0.860079,0.509981,-0.012513,1,1,1,1,1,1,1,1,1,1,1,0.723148,0.353867,-0.069063,0.589122,1,1,1,1,1,1,1,1,1,1,1,-0.012788,0.833665,-0.01036,0.552026,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005235,-0.860651,0.509014,-0.012534,1,1,1,1,1,1,1,1,1,1,1,0.723399,0.354947,-0.067724,0.58832,1,1,1,1,1,1,1,1,1,1,1,-0.012635,0.834714,-0.010511,0.550439,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005164,-0.861363,0.507808,-0.012605,1,1,1,1,1,1,1,1,1,1,1,0.723447,0.356294,-0.066459,0.58759,1,1,1,1,1,1,1,1,1,1,1,-0.012825,0.835793,-0.010693,0.54879,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005139,-0.861892,0.506907,-0.012673,1,1,1,1,1,1,1,1,1,1,1,0.723477,0.357572,-0.065316,0.586905,1,1,1,1,1,1,1,1,1,1,1,-0.013034,0.836789,-0.010893,0.547262,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005134,-0.862925,0.505143,-0.012811,1,1,1,1,1,1,1,1,1,1,1,0.723505,0.358286,-0.064596,0.586514,1,1,1,1,1,1,1,1,1,1,1,-0.013117,0.837379,-0.010963,0.546356,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005124,-0.863963,0.503363,-0.012948,1,1,1,1,1,1,1,1,1,1,1,0.723495,0.35869,-0.064264,0.586316,1,1,1,1,1,1,1,1,1,1,1,-0.01321,0.837677,-0.011026,0.545896,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005118,-0.864590,0.502283,-0.013041,1,1,1,1,1,1,1,1,1,1,1,0.723506,0.358668,-0.064082,0.586337,1,1,1,1,1,1,1,1,1,1,1,-0.013142,0.83774,-0.010897,0.545803,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005117,-0.865829,0.500138,-0.013248,1,1,1,1,1,1,1,1,1,1,1,0.723629,0.358658,-0.064303,0.586166,1,1,1,1,1,1,1,1,1,1,1,-0.013067,0.837683,-0.011175,0.545886,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005207,-0.866939,0.498205,-0.013474,1,1,1,1,1,1,1,1,1,1,1,0.723594,0.35834,-0.064849,0.586344,1,1,1,1,1,1,1,1,1,1,1,-0.013114,0.837327,-0.011272,0.546428,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005332,-0.867419,0.497364,-0.013609,1,1,1,1,1,1,1,1,1,1,1,0.723468,0.357662,-0.065894,0.586797,1,1,1,1,1,1,1,1,1,1,1,-0.013235,0.836601,-0.011345,0.547535,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005424,-0.867623,0.497005,-0.013700,1,1,1,1,1,1,1,1,1,1,1,0.723311,0.356895,-0.066977,0.587334,1,1,1,1,1,1,1,1,1,1,1,-0.013359,0.835813,-0.011345,0.548734,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005606,-0.867809,0.496672,-0.013876,1,1,1,1,1,1,1,1,1,1,1,0.723174,0.355837,-0.068416,0.587978,1,1,1,1,1,1,1,1,1,1,1,-0.013432,0.834767,-0.011398,0.550322,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005756,-0.867781,0.496717,-0.014012,1,1,1,1,1,1,1,1,1,1,1,0.722991,0.35492,-0.069824,0.588592,1,1,1,1,1,1,1,1,1,1,1,-0.013603,0.833779,-0.011488,0.551812,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005917,-0.867425,0.497332,-0.014141,1,1,1,1,1,1,1,1,1,1,1,0.722731,0.353914,-0.071176,0.589355,1,1,1,1,1,1,1,1,1,1,1,-0.013799,0.832752,-0.011394,0.553357,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006195,-0.866909,0.498221,-0.014363,1,1,1,1,1,1,1,1,1,1,1,0.722595,0.353053,-0.072373,0.589892,1,1,1,1,1,1,1,1,1,1,1,-0.013885,0.831879,-0.011437,0.554665,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006348,-0.866447,0.499019,-0.014456,1,1,1,1,1,1,1,1,1,1,1,0.72254,0.352221,-0.073414,0.590328,1,1,1,1,1,1,1,1,1,1,1,-0.013857,0.8311,-0.011484,0.555831,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006524,-0.865586,0.500506,-0.014544,1,1,1,1,1,1,1,1,1,1,1,0.722553,0.351604,-0.074356,0.590562,1,1,1,1,1,1,1,1,1,1,1,-0.013824,0.83047,-0.011698,0.556769,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006738,-0.864580,0.502235,-0.014683,1,1,1,1,1,1,1,1,1,1,1,0.7226,0.351032,-0.075065,0.590755,1,1,1,1,1,1,1,1,1,1,1,-0.013713,0.829959,-0.01182,0.557531,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006820,-0.864008,0.503216,-0.014748,1,1,1,1,1,1,1,1,1,1,1,0.722702,0.35062,-0.075604,0.590806,1,1,1,1,1,1,1,1,1,1,1,-0.013568,0.829598,-0.012003,0.558068,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007000,-0.862949,0.505026,-0.014822,1,1,1,1,1,1,1,1,1,1,1,0.722701,0.350306,-0.076146,0.590924,1,1,1,1,1,1,1,1,1,1,1,-0.013575,0.829249,-0.012148,0.558582,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007166,-0.862069,0.506522,-0.014885,1,1,1,1,1,1,1,1,1,1,1,0.722656,0.349853,-0.076639,0.591183,1,1,1,1,1,1,1,1,1,1,1,-0.013554,0.828849,-0.01211,0.559177,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007223,-0.861566,0.507374,-0.014917,1,1,1,1,1,1,1,1,1,1,1,0.72263,0.349549,-0.077028,0.591345,1,1,1,1,1,1,1,1,1,1,1,-0.013551,0.828558,-0.01213,0.559608,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007310,-0.860513,0.509156,-0.014981,1,1,1,1,1,1,1,1,1,1,1,0.722624,0.349469,-0.077236,0.591372,1,1,1,1,1,1,1,1,1,1,1,-0.013577,0.82844,-0.01221,0.55978,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007377,-0.859648,0.510613,-0.015039,1,1,1,1,1,1,1,1,1,1,1,0.722588,0.349467,-0.077308,0.591407,1,1,1,1,1,1,1,1,1,1,1,-0.013632,0.828401,-0.01222,0.559836,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007413,-0.859273,0.511243,-0.015034,1,1,1,1,1,1,1,1,1,1,1,0.722598,0.349407,-0.077374,0.591422,1,1,1,1,1,1,1,1,1,1,1,-0.013612,0.828352,-0.012232,0.559909,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007436,-0.859025,0.511661,-0.015000,1,1,1,1,1,1,1,1,1,1,1,0.722585,0.349681,-0.077204,0.591299,1,1,1,1,1,1,1,1,1,1,1,-0.013701,0.828533,-0.0123,0.559637,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007433,-0.858665,0.512263,-0.015026,1,1,1,1,1,1,1,1,1,1,1,0.722532,0.350044,-0.076973,0.591178,1,1,1,1,1,1,1,1,1,1,1,-0.013852,0.828767,-0.012347,0.559286,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007428,-0.858514,0.512516,-0.015044,1,1,1,1,1,1,1,1,1,1,1,0.722544,0.350195,-0.076844,0.591092,1,1,1,1,1,1,1,1,1,1,1,-0.013872,0.828886,-0.012381,0.559109,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007388,-0.858486,0.512563,-0.015024,1,1,1,1,1,1,1,1,1,1,1,0.72244,0.350809,-0.07639,0.590913,1,1,1,1,1,1,1,1,1,1,1,-0.014127,0.829301,-0.012402,0.558486,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007320,-0.858417,0.512681,-0.014989,1,1,1,1,1,1,1,1,1,1,1,0.722545,0.35124,-0.076077,0.590568,1,1,1,1,1,1,1,1,1,1,1,-0.014121,0.829638,-0.012615,0.557981,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007320,-0.858474,0.512586,-0.014961,1,1,1,1,1,1,1,1,1,1,1,0.722579,0.351769,-0.075585,0.590275,1,1,1,1,1,1,1,1,1,1,1,-0.014185,0.830067,-0.012699,0.557338,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007336,-0.858654,0.512284,-0.014956,1,1,1,1,1,1,1,1,1,1,1,0.722474,0.352176,-0.075241,0.590206,1,1,1,1,1,1,1,1,1,1,1,-0.014381,0.830349,-0.012644,0.556915,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007348,-0.858815,0.512014,-0.014982,1,1,1,1,1,1,1,1,1,1,1,0.722338,0.352698,-0.074831,0.590112,1,1,1,1,1,1,1,1,1,1,1,-0.01464,0.830698,-0.012596,0.556388,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007387,-0.858950,0.511785,-0.015022,1,1,1,1,1,1,1,1,1,1,1,0.722394,0.353156,-0.074315,0.589835,1,1,1,1,1,1,1,1,1,1,1,-0.014644,0.831111,-0.012637,0.55577,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007457,-0.859237,0.511303,-0.015048,1,1,1,1,1,1,1,1,1,1,1,0.722241,0.35346,-0.074085,0.589868,1,1,1,1,1,1,1,1,1,1,1,-0.014874,0.831291,-0.012535,0.555497,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007543,-0.859443,0.510953,-0.015106,1,1,1,1,1,1,1,1,1,1,1,0.722223,0.353692,-0.073859,0.58978,1,1,1,1,1,1,1,1,1,1,1,-0.014933,0.831474,-0.01253,0.555221,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007649,-0.859619,0.510653,-0.015185,1,1,1,1,1,1,1,1,1,1,1,0.722236,0.35395,-0.073604,0.589642,1,1,1,1,1,1,1,1,1,1,1,-0.014964,0.831688,-0.012557,0.554899,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007774,-0.859908,0.510162,-0.015227,1,1,1,1,1,1,1,1,1,1,1,0.722156,0.354214,-0.073414,0.589604,1,1,1,1,1,1,1,1,1,1,1,-0.015111,0.831854,-0.012534,0.554647,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007879,-0.860061,0.509902,-0.015234,1,1,1,1,1,1,1,1,1,1,1,0.722101,0.35437,-0.073355,0.589586,1,1,1,1,1,1,1,1,1,1,1,-0.01522,0.831929,-0.012548,0.554531,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008007,-0.860297,0.509501,-0.015287,1,1,1,1,1,1,1,1,1,1,1,0.722021,0.354562,-0.073125,0.589597,1,1,1,1,1,1,1,1,1,1,1,-0.015325,0.83208,-0.012443,0.554304,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008158,-0.860671,0.508864,-0.015388,1,1,1,1,1,1,1,1,1,1,1,0.722013,0.354787,-0.073007,0.589486,1,1,1,1,1,1,1,1,1,1,1,-0.015399,0.832221,-0.012519,0.554089,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008273,-0.860939,0.508406,-0.015469,1,1,1,1,1,1,1,1,1,1,1,0.721979,0.354747,-0.073016,0.589551,1,1,1,1,1,1,1,1,1,1,1,-0.01542,0.832191,-0.012459,0.554135,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008340,-0.861044,0.508225,-0.015533,1,1,1,1,1,1,1,1,1,1,1,0.721883,0.354693,-0.073125,0.589688,1,1,1,1,1,1,1,1,1,1,1,-0.015525,0.832099,-0.012389,0.554271,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008434,-0.861142,0.508055,-0.015620,1,1,1,1,1,1,1,1,1,1,1,0.721934,0.354752,-0.073103,0.589592,1,1,1,1,1,1,1,1,1,1,1,-0.015492,0.832147,-0.012474,0.554198,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008534,-0.861258,0.507853,-0.015694,1,1,1,1,1,1,1,1,1,1,1,0.721865,0.354832,-0.073117,0.589627,1,1,1,1,1,1,1,1,1,1,1,-0.015602,0.832157,-0.012467,0.55418,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008572,-0.861295,0.507790,-0.015697,1,1,1,1,1,1,1,1,1,1,1,0.721956,0.354948,-0.073111,0.589446,1,1,1,1,1,1,1,1,1,1,1,-0.015554,0.832234,-0.012648,0.554062,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008671,-0.861314,0.507756,-0.015726,1,1,1,1,1,1,1,1,1,1,1,0.721997,0.35489,-0.073236,0.589415,1,1,1,1,1,1,1,1,1,1,1,-0.015519,0.832171,-0.012736,0.554155,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008770,-0.861316,0.507748,-0.015785,1,1,1,1,1,1,1,1,1,1,1,0.721912,0.354937,-0.073153,0.589501,1,1,1,1,1,1,1,1,1,1,1,-0.015606,0.832201,-0.01262,0.554111,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008820,-0.861272,0.507820,-0.015845,1,1,1,1,1,1,1,1,1,1,1,0.72193,0.354864,-0.073265,0.589509,1,1,1,1,1,1,1,1,1,1,1,-0.015586,0.832131,-0.012664,0.554216,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008878,-0.861200,0.507939,-0.015897,1,1,1,1,1,1,1,1,1,1,1,0.72182,0.354757,-0.073437,0.589686,1,1,1,1,1,1,1,1,1,1,1,-0.015699,0.831988,-0.012584,0.554428,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008888,-0.861165,0.507999,-0.015904,1,1,1,1,1,1,1,1,1,1,1,0.721931,0.354756,-0.073373,0.58956,1,1,1,1,1,1,1,1,1,1,1,-0.015567,0.832042,-0.01266,0.554349,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008872,-0.861113,0.508088,-0.015910,1,1,1,1,1,1,1,1,1,1,1,0.721901,0.354739,-0.073341,0.58961,1,1,1,1,1,1,1,1,1,1,1,-0.015582,0.83204,-0.012592,0.554354,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008896,-0.861023,0.508239,-0.015939,1,1,1,1,1,1,1,1,1,1,1,0.721964,0.354904,-0.073162,0.589456,1,1,1,1,1,1,1,1,1,1,1,-0.015541,0.832197,-0.012659,0.554117,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008957,-0.860973,0.508323,-0.015944,1,1,1,1,1,1,1,1,1,1,1,0.721882,0.354674,-0.073149,0.589696,1,1,1,1,1,1,1,1,1,1,1,-0.015524,0.832082,-0.012391,0.554297,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008959,-0.860928,0.508397,-0.015964,1,1,1,1,1,1,1,1,1,1,1,0.721853,0.354775,-0.072998,0.589689,1,1,1,1,1,1,1,1,1,1,1,-0.015558,0.832176,-0.012331,0.554155,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008943,-0.860865,0.508504,-0.015954,1,1,1,1,1,1,1,1,1,1,1,0.721804,0.354686,-0.072978,0.589806,1,1,1,1,1,1,1,1,1,1,1,-0.015566,0.832133,-0.012198,0.554224,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008975,-0.860782,0.508647,-0.015890,1,1,1,1,1,1,1,1,1,1,1,0.721734,0.354713,-0.072906,0.589884,1,1,1,1,1,1,1,1,1,1,1,-0.015632,0.832154,-0.012092,0.554192,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009010,-0.860675,0.508829,-0.015851,1,1,1,1,1,1,1,1,1,1,1,0.721629,0.354585,-0.072948,0.590085,1,1,1,1,1,1,1,1,1,1,1,-0.015698,0.832054,-0.011912,0.554344,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009051,-0.860605,0.508947,-0.015801,1,1,1,1,1,1,1,1,1,1,1,0.72178,0.354596,-0.072888,0.589901,1,1,1,1,1,1,1,1,1,1,1,-0.015529,0.832123,-0.012042,0.554243,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009096,-0.860571,0.509006,-0.015726,1,1,1,1,1,1,1,1,1,1,1,0.72172,0.354398,-0.073036,0.590074,1,1,1,1,1,1,1,1,1,1,1,-0.015546,0.831964,-0.011934,0.554483,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009122,-0.860546,0.509051,-0.015646,1,1,1,1,1,1,1,1,1,1,1,0.721728,0.354286,-0.073048,0.59013,1,1,1,1,1,1,1,1,1,1,1,-0.015492,0.831914,-0.011869,0.554562,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009111,-0.860540,0.509064,-0.015560,1,1,1,1,1,1,1,1,1,1,1,0.721761,0.35412,-0.073129,0.59018,1,1,1,1,1,1,1,1,1,1,1,-0.015409,0.83182,-0.011838,0.554706,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009107,-0.860495,0.509140,-0.015545,1,1,1,1,1,1,1,1,1,1,1,0.721724,0.353882,-0.073309,0.590346,1,1,1,1,1,1,1,1,1,1,1,-0.015392,0.831637,-0.011747,0.554982,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009061,-0.860377,0.509342,-0.015501,1,1,1,1,1,1,1,1,1,1,1,0.721744,0.353907,-0.073378,0.590298,1,1,1,1,1,1,1,1,1,1,1,-0.0154,0.831626,-0.011834,0.554996,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008956,-0.860237,0.509584,-0.015349,1,1,1,1,1,1,1,1,1,1,1,0.721661,0.353603,-0.073574,0.590556,1,1,1,1,1,1,1,1,1,1,1,-0.015407,0.831397,-0.011657,0.555342,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008936,-0.860171,0.509697,-0.015299,1,1,1,1,1,1,1,1,1,1,1,0.721663,0.353391,-0.073699,0.590665,1,1,1,1,1,1,1,1,1,1,1,-0.015347,0.831258,-0.011589,0.555554,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008929,-0.860075,0.509863,-0.015216,1,1,1,1,1,1,1,1,1,1,1,0.721677,0.353268,-0.07384,0.590704,1,1,1,1,1,1,1,1,1,1,1,-0.015316,0.831154,-0.011612,0.55571,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008892,-0.859950,0.510078,-0.015100,1,1,1,1,1,1,1,1,1,1,1,0.721681,0.353127,-0.073969,0.590768,1,1,1,1,1,1,1,1,1,1,1,-0.015286,0.831044,-0.011601,0.555876,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008873,-0.859862,0.510227,-0.015082,1,1,1,1,1,1,1,1,1,1,1,0.721629,0.353038,-0.073991,0.590882,1,1,1,1,1,1,1,1,1,1,1,-0.015307,0.830983,-0.011495,0.555969,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008839,-0.859682,0.510532,-0.015015,1,1,1,1,1,1,1,1,1,1,1,0.721567,0.35292,-0.074126,0.591012,1,1,1,1,1,1,1,1,1,1,1,-0.015357,0.830862,-0.011433,0.556148,1,1
