IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,OpTr_Q0, OpTr_Q1, OpTr_Q2, OpTr_Q3
0.011505,0.733732,-0.673715,0.087301,0.711386,0.395292,-0.542884,-0.207246
0.01102,0.746903,-0.65906,0.087544,0.723296,0.391587,-0.526427,-0.215355
0.010239,0.771828,-0.6297,0.087547,0.755025,0.354674,-0.502885,-0.226384
0.009502,0.799396,-0.594504,0.08631,0.770419,0.344419,-0.483714,-0.232056
0.008863,0.815378,-0.572757,0.083894,0.786297,0.332448,-0.462825,-0.238765
0.007727,0.825878,-0.55789,0.081449,0.801223,0.32072,-0.441568,-0.245355
0.005129,0.84349,-0.531665,0.076429,0.815429,0.309997,-0.419445,-0.251086
0.002524,0.857566,-0.509359,0.071672,0.828765,0.299005,-0.397767,-0.25598
0.000143,0.866517,-0.494517,0.067907,0.832394,0.321761,-0.36954,-0.258903
-0.003613,0.883478,-0.464455,0.061192,0.845353,0.305864,-0.349731,-0.263653
-0.005552,0.893737,-0.444914,0.057136,0.856343,0.29472,-0.32858,-0.268052
-0.007398,0.903908,-0.424351,0.05322,0.866466,0.281788,-0.309066,-0.2726
-0.010781,0.918845,-0.39169,0.046855,0.874867,0.270491,-0.291471,-0.276564
-0.0128,0.925859,-0.375152,0.043497,0.88163,0.261475,-0.273745,-0.28182
-0.016573,0.936605,-0.347962,0.037793,0.89173,0.237037,-0.260966,-0.283776
-0.02063,0.947053,-0.318866,0.031592,0.896885,0.228904,-0.244398,-0.288912
-0.022826,0.951791,-0.304629,0.027983,0.899219,0.231319,-0.226589,-0.294199
-0.026602,0.960668,-0.27566,0.020769,0.904372,0.221182,-0.211069,-0.297725
-0.028673,0.966242,-0.255565,0.015773,0.909211,0.211705,-0.194592,-0.301082
-0.028939,0.969931,-0.241368,0.012034,0.913439,0.203084,-0.177574,-0.304718
-0.030061,0.976143,-0.214993,0.005404,0.917133,0.194489,-0.159673,-0.309105
-0.03082,0.978954,-0.201747,0.002345,0.920828,0.184468,-0.142357,-0.312701
-0.03202,0.982468,-0.183682,-0.001254,0.924063,0.175209,-0.12407,-0.316254
-0.033681,0.987363,-0.154738,-0.00663,0.927161,0.164518,-0.108295,-0.318714
-0.034621,0.990341,-0.133948,-0.009627,0.929853,0.153731,-0.094752,-0.320566
-0.035243,0.991984,-0.12083,-0.011593,0.936297,0.142734,-0.069612,-0.313256
-0.036105,0.994277,-0.099441,-0.015163,0.939475,0.135923,-0.05079,-0.310373
-0.036988,0.996267,-0.075694,-0.019074,0.940126,0.128434,-0.0442,-0.312594
-0.038022,0.997,-0.063981,-0.021473,0.93582,0.142433,-0.040267,-0.319894
-0.040981,0.997946,-0.041575,-0.02656,0.936927,0.133261,-0.029141,-0.321808
-0.043702,0.998347,-0.020089,-0.031585,0.935623,0.132479,-0.029479,-0.325869
-0.036521,0.993887,-0.102247,-0.020237,0.934053,0.136193,-0.029788,-0.328799
0.046753,-0.998115,-0.013428,0.037531,0.932831,0.136648,-0.027864,-0.33223
0.045006,-0.998329,-0.002261,0.036295,0.932703,0.131901,-0.020927,-0.335007
0.044764,-0.997851,-0.025102,0.040858,0.929959,0.138774,-0.02794,-0.339319
0.043103,-0.997888,-0.025766,0.041304,0.929394,0.136377,-0.024395,-0.3421
0.041054,-0.997907,-0.027709,0.041684,0.92898,0.135327,-0.020275,-0.343906
0.036659,-0.99798,-0.031102,0.041633,0.928626,0.134871,-0.014293,-0.34534
0.033178,-0.998132,-0.031377,0.040693,0.928374,0.132861,-0.01052,-0.346929
0.030756,-0.9982,-0.032809,0.039783,0.92819,0.130848,-0.007198,-0.348269
0.026637,-0.998255,-0.03592,0.038663,0.927871,0.128492,-0.006246,-0.350009
0.024605,-0.998226,-0.038598,0.038191,0.927283,0.127527,-0.006223,-0.351915
0.023642,-0.998068,-0.042953,0.038275,0.926735,0.127754,-0.007465,-0.353251
0.021452,-0.997787,-0.049804,0.038574,0.926267,0.129025,-0.009629,-0.353963
0.020383,-0.997495,-0.055017,0.039634,0.925963,0.129841,-0.013037,-0.354351
0.019805,-0.997335,-0.05746,0.040469,0.925502,0.136769,-0.013945,-0.352911
0.018289,-0.997271,-0.058624,0.041071,0.924213,0.100064,-0.039256,-0.366436
0.016145,-0.997228,-0.059399,0.041906,0.923422,0.095522,-0.047195,-0.368701
0.015076,-0.997324,-0.057991,0.042014,0.925403,0.141339,-0.030998,-0.350273
0.013808,-0.997562,-0.054394,0.041594,0.925211,0.138012,-0.039827,-0.351214
0.012415,-0.997788,-0.050787,0.041178,0.92547,0.152936,-0.035416,-0.344764
0.011996,-0.997963,-0.047725,0.040699,0.921149,0.086862,-0.091916,-0.36809
0.011165,-0.998292,-0.04149,0.039707,0.92906,0.139634,-0.045958,-0.339468
0.010647,-0.998533,-0.036274,0.038885,0.927372,0.141977,-0.063776,-0.34023
0.010914,-0.998719,-0.031502,0.038173,0.920506,0.156446,-0.08698,-0.347315
0.011157,-0.998994,-0.022958,0.036999,0.922171,0.156429,-0.098194,-0.339837
0.011481,-0.999127,-0.017321,0.036378,0.919136,0.169842,-0.110571,-0.337811
0.012233,-0.999269,-0.008239,0.035392,0.918389,0.176096,-0.125333,-0.331427
0.010689,-0.999196,-0.014228,0.036048,0.916723,0.184787,-0.139692,-0.325514
-0.013997,0.999295,-0.011903,-0.032878,0.914836,0.193157,-0.155227,-0.318858
-0.014774,0.99916,-0.022377,-0.031135,0.912864,0.201558,-0.17047,-0.311438
-0.018019,0.997951,-0.055971,-0.025401,0.910721,0.209194,-0.185881,-0.303767
-0.018768,0.997598,-0.062382,-0.02377,0.908369,0.217023,-0.200649,-0.295814
-0.019995,0.996901,-0.072983,-0.021696,0.905891,0.224136,-0.215315,-0.287687
-0.021848,0.995747,-0.087491,-0.019076,0.902081,0.234754,-0.229125,-0.280432
-0.024543,0.994168,-0.103793,-0.016259,0.903995,0.224074,-0.245291,-0.269103
-0.029216,0.990918,-0.130762,-0.01174,0.902482,0.223741,-0.261003,-0.259506
-0.033579,0.987681,-0.152641,-0.008316,0.897528,0.233072,-0.276032,-0.252841
-0.036256,0.985677,-0.164601,-0.006426,0.887208,0.264904,-0.284991,-0.247926
-0.039795,0.982715,-0.180784,-0.003456,0.883076,0.269722,-0.300026,-0.239604
-0.044648,0.978221,-0.202731,0.000651,0.878856,0.266857,-0.321511,-0.230282
-0.047285,0.975698,-0.21396,0.002652,0.873719,0.267493,-0.339747,-0.222788
-0.051473,0.971305,-0.232158,0.005392,0.868478,0.272717,-0.352519,-0.217029
-0.05595,0.965929,-0.25257,0.008364,0.861355,0.28993,-0.358268,-0.213664
-0.057919,0.962807,-0.263758,0.009488,0.857127,0.293017,-0.36841,-0.209164
-0.061797,0.956074,-0.286325,0.011438,0.853476,0.295766,-0.376598,-0.20561
-0.064433,0.950671,-0.303189,0.012551,0.848961,0.302984,-0.382978,-0.201974
-0.065401,0.946767,-0.31497,0.012625,0.855737,0.26983,-0.39258,-0.201959
-0.067442,0.939343,-0.336026,0.013508,0.844132,0.308995,-0.391865,-0.195975
-0.068054,0.935749,-0.345755,0.014304,0.837189,0.30048,-0.415595,-0.190019
-0.068387,0.93211,-0.355322,0.01582,0.834126,0.291143,-0.430295,-0.185247
-0.069601,0.926245,-0.370016,0.017994,0.835001,0.291625,-0.429597,-0.182136
-0.070676,0.923402,-0.376793,0.01923,0.829376,0.293794,-0.441057,-0.176889
-0.071545,0.92169,-0.380784,0.019508,0.826503,0.293668,-0.448108,-0.172773
-0.073519,0.918189,-0.388772,0.019727,0.821922,0.289721,-0.461411,-0.166148
-0.076046,0.913987,-0.398061,0.020033,0.824264,0.28913,-0.457257,-0.167059
-0.077441,0.911295,-0.40393,0.019869,0.822891,0.288881,-0.460844,-0.16438
-0.079636,0.906337,-0.414532,0.019601,0.818019,0.291454,-0.469417,-0.159833
-0.081423,0.901945,-0.423662,0.019604,0.812804,0.293535,-0.478626,-0.155253
-0.082147,0.899251,-0.429201,0.019887,0.807957,0.296523,-0.486397,-0.150656
-0.083797,0.89356,-0.4406,0.020211,0.803614,0.298075,-0.493582,-0.147417
-0.084924,0.889706,-0.448111,0.020427,0.795465,0.304648,-0.50396,-0.142998
-0.086284,0.885462,-0.456172,0.020715,0.791428,0.307231,-0.509267,-0.141061
-0.088391,0.878804,-0.468465,0.021002,0.788352,0.308958,-0.51333,-0.139779
-0.089113,0.875784,-0.473961,0.020763,0.785709,0.310637,-0.51661,-0.138853
-0.089693,0.871384,-0.481924,0.02009,0.783309,0.310752,-0.520115,-0.13907
-0.090143,0.866703,-0.490239,0.019362,0.780501,0.311298,-0.52384,-0.139655
-0.0896,0.864989,-0.493388,0.018523,0.778293,0.311693,-0.52688,-0.139659
-0.088808,0.86129,-0.500007,0.017142,0.761247,0.33291,-0.534571,-0.154619
-0.088231,0.858765,-0.504459,0.016394,0.770979,0.31727,-0.532126,-0.147558
-0.087507,0.857278,-0.507122,0.015946,0.77987,0.302411,-0.529931,-0.139729
-0.086354,0.853911,-0.512998,0.014863,0.778781,0.304185,-0.529985,-0.141735
-0.085386,0.851591,-0.517022,0.014137,0.779648,0.303373,-0.528998,-0.142389
-0.085088,0.850745,-0.518467,0.01395,0.781236,0.301704,-0.527653,-0.142224
-0.085174,0.850281,-0.519216,0.01386,0.774866,0.316237,-0.527116,-0.147399
-0.085076,0.849899,-0.519862,0.013608,0.764733,0.329509,-0.530439,-0.158879
-0.084828,0.850024,-0.519706,0.013332,0.781794,0.307257,-0.523104,-0.144064
-0.084466,0.850593,-0.518848,0.012788,0.784202,0.304216,-0.521426,-0.143508
-0.084244,0.851293,-0.51775,0.012137,0.784604,0.303922,-0.520855,-0.144006
-0.084472,0.852119,-0.516361,0.011707,0.784093,0.30402,-0.521335,-0.144841
-0.084869,0.853641,-0.513793,0.010952,0.783359,0.304762,-0.522009,-0.144827
-0.08502,0.854831,-0.511799,0.010304,0.782658,0.305139,-0.522898,-0.144622
-0.084671,0.855488,-0.510765,0.009945,0.782186,0.305324,-0.523561,-0.14438
-0.083941,0.856521,-0.509162,0.009414,0.781901,0.305532,-0.523787,-0.144666
-0.083427,0.856746,-0.508871,0.009231,0.782109,0.305221,-0.523557,-0.145031
-0.08294,0.856278,-0.509737,0.009296,0.782644,0.304649,-0.522959,-0.145501
-0.082423,0.855871,-0.510504,0.009265,0.783405,0.304273,-0.521862,-0.146131
-0.082356,0.855556,-0.511044,0.0092,0.784565,0.303369,-0.520397,-0.147011
-0.082315,0.855252,-0.511562,0.009089,0.785567,0.302511,-0.51912,-0.147941
-0.08216,0.855171,-0.511722,0.009064,0.786533,0.301969,-0.517773,-0.148632
-0.082024,0.855499,-0.511192,0.009161,0.78729,0.301358,-0.5169,-0.148904
-0.081886,0.856218,-0.510009,0.009182,0.787533,0.301306,-0.516552,-0.148933
-0.08179,0.857433,-0.507979,0.009288,0.787684,0.300504,-0.516772,-0.14899
-0.081685,0.858524,-0.506148,0.009344,0.787567,0.300974,-0.51668,-0.148979
-0.081516,0.859202,-0.505027,0.009186,0.787354,0.301715,-0.516555,-0.149038
-0.081417,0.8602,-0.503344,0.009064,0.787449,0.301632,-0.516359,-0.149384
-0.081538,0.860633,-0.502583,0.008987,0.787468,0.30201,-0.516012,-0.149721
-0.081737,0.860522,-0.502742,0.00892,0.787708,0.301692,-0.515713,-0.150124
-0.081779,0.860598,-0.502605,0.008905,0.788242,0.30146,-0.514954,-0.150398
-0.081668,0.86059,-0.502636,0.009004,0.78871,0.300975,-0.514382,-0.150866
-0.081454,0.860637,-0.502586,0.009303,0.789198,0.300672,-0.513732,-0.151136
-0.081233,0.860812,-0.502316,0.009623,0.78974,0.30002,-0.513141,-0.151606
-0.081077,0.861007,-0.502003,0.009793,0.790102,0.299859,-0.512554,-0.152025
-0.080932,0.861405,-0.501337,0.01008,0.790705,0.299086,-0.512001,-0.152275
-0.080894,0.861784,-0.50069,0.010214,0.791036,0.298675,-0.511623,-0.152635
-0.080935,0.862201,-0.499964,0.010149,0.791043,0.298681,-0.511488,-0.153037
-0.080906,0.862865,-0.498821,0.010171,0.791146,0.297973,-0.511652,-0.153338
-0.080879,0.863219,-0.498216,0.010087,0.791072,0.298208,-0.511603,-0.153426
-0.080944,0.863646,-0.49747,0.009832,0.790948,0.298581,-0.511605,-0.153331
-0.080956,0.86428,-0.496372,0.009496,0.790554,0.299378,-0.511833,-0.153049
-0.080726,0.864546,-0.495951,0.009202,0.790649,0.299538,-0.511363,-0.153814
-0.080544,0.864605,-0.49588,0.009141,0.790709,0.299361,-0.51128,-0.154129
-0.080379,0.864641,-0.495843,0.009184,0.790499,0.299589,-0.51149,-0.154067
-0.080198,0.864636,-0.495881,0.009224,0.790435,0.299708,-0.51154,-0.153995
-0.080175,0.864542,-0.496043,0.009424,0.790405,0.300158,-0.511317,-0.154014
-0.080075,0.864453,-0.496207,0.009848,0.7922,0.291268,-0.513326,-0.155176
-0.079948,0.864404,-0.496305,0.010194,0.793266,0.286553,-0.514084,-0.155992
-0.079913,0.864359,-0.496388,0.010326,0.793377,0.287129,-0.513519,-0.156233
-0.07985,0.864274,-0.496541,0.010515,0.793044,0.288546,-0.51326,-0.156164
-0.079889,0.86424,-0.496593,0.010542,0.790952,0.298183,-0.511434,-0.15465
-0.079978,0.86437,-0.496355,0.010425,0.79112,0.296721,-0.511909,-0.155035
-0.07998,0.86462,-0.49592,0.010367,0.791078,0.297071,-0.511741,-0.155131
-0.079918,0.864805,-0.495606,0.010358,0.791258,0.296821,-0.511515,-0.155434
-0.079708,0.865053,-0.495208,0.010367,0.791353,0.296714,-0.511392,-0.155562
-0.079491,0.865243,-0.494911,0.010382,0.791623,0.296362,-0.511174,-0.155573
-0.07941,0.865196,-0.495007,0.010382,0.791538,0.296681,-0.511091,-0.15567
-0.079269,0.865147,-0.495116,0.010344,0.7915,0.296633,-0.511157,-0.155741
-0.079178,0.865182,-0.49507,0.010341,0.79163,0.296696,-0.510947,-0.155649
-0.079161,0.865336,-0.494802,0.010403,0.791763,0.296626,-0.510755,-0.155734
-0.079099,0.865564,-0.49441,0.010498,0.792078,0.296338,-0.510421,-0.155775
-0.079052,0.865599,-0.494354,0.010599,0.792228,0.296475,-0.51014,-0.155673
-0.079058,0.865548,-0.494442,0.010661,0.792371,0.296789,-0.509811,-0.155427
-0.079131,0.865587,-0.494361,0.010694,0.792384,0.296937,-0.509845,-0.154967
-0.079256,0.865706,-0.49413,0.010745,0.792661,0.296771,-0.509588,-0.154712
-0.079322,0.865818,-0.493923,0.01078,0.793047,0.296227,-0.509381,-0.154457
-0.079497,0.865942,-0.493677,0.010747,0.793419,0.296344,-0.508802,-0.154229
-0.079761,0.866036,-0.493473,0.010677,0.793751,0.296855,-0.508096,-0.153867
-0.079932,0.866,-0.493507,0.010691,0.794467,0.295308,-0.507943,-0.153652
-0.080375,0.865956,-0.493508,0.010886,0.79509,0.294226,-0.507669,-0.15341
-0.08078,0.865988,-0.49338,0.011103,0.794924,0.293806,-0.508335,-0.152868
-0.081019,0.866178,-0.493003,0.01134,0.799247,0.291249,-0.502212,-0.155435
-0.08154,0.866546,-0.49226,0.011785,0.80149,0.290477,-0.498792,-0.15634
-0.081953,0.866753,-0.491819,0.012087,0.801772,0.29064,-0.498325,-0.156083
-0.08246,0.866908,-0.491451,0.01249,0.802112,0.290578,-0.497899,-0.155812
-0.083137,0.867142,-0.490906,0.013101,0.802457,0.290543,-0.497423,-0.155621
-0.083359,0.86724,-0.490689,0.013393,0.80267,0.290298,-0.497321,-0.155306
-0.083711,0.867433,-0.490275,0.01386,0.803422,0.290249,-0.496117,-0.155362
-0.084147,0.867691,-0.48973,0.014332,0.799935,0.289103,-0.502881,-0.153735
-0.084367,0.867886,-0.489341,0.014477,0.800472,0.288878,-0.5021,-0.153916
-0.084824,0.868189,-0.488716,0.014772,0.800065,0.289141,-0.502685,-0.153628
-0.085365,0.868475,-0.48811,0.014885,0.803181,0.290021,-0.496657,-0.155306
-0.085659,0.868641,-0.487767,0.01477,0.805237,0.290791,-0.492496,-0.156468
-0.085732,0.86877,-0.487525,0.014726,0.800236,0.291628,-0.50099,-0.15357
-0.085917,0.868992,-0.4871,0.014677,0.804719,0.291042,-0.493189,-0.156482
-0.086044,0.869173,-0.486755,0.014633,0.803917,0.291368,-0.494491,-0.155887
-0.086101,0.869293,-0.486528,0.014689,0.803867,0.291373,-0.494552,-0.155944
-0.086243,0.86941,-0.486289,0.014843,0.803781,0.291498,-0.494626,-0.155918
-0.086301,0.869374,-0.486339,0.014964,0.803994,0.291412,-0.494339,-0.155892
-0.086294,0.869204,-0.486642,0.015079,0.804218,0.291245,-0.494033,-0.156019
-0.086297,0.869016,-0.486973,0.015208,0.804313,0.291309,-0.493837,-0.156029
-0.086311,0.868873,-0.487222,0.015298,0.80475,0.291016,-0.493233,-0.156229
