IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,Opt_Q0,Opt_Q1,Opt_Q2,Opt_Q3
-0.538522,-0.507168,0.383358,0.553002,0.755025,0.354674,-0.502885,-0.226384
-0.558537,-0.481406,0.359346,0.571975,0.770419,0.344419,-0.483714,-0.232056
-0.57029,-0.46432,0.345677,0.582824,0.786297,0.332448,-0.462825,-0.238765
-0.578518,-0.452079,0.336893,0.589445,0.801223,0.32072,-0.441568,-0.245355
-0.592808,-0.429985,0.321899,0.600061,0.815429,0.309997,-0.419445,-0.251086
-0.604603,-0.410849,0.30949,0.608173,0.828765,0.299005,-0.397767,-0.25598
-0.612616,-0.397692,0.301657,0.612818,0.832394,0.321761,-0.36954,-0.258903
-0.627265,-0.371687,0.285149,0.622156,0.845353,0.305864,-0.349731,-0.263653
-0.63589,-0.355001,0.274199,0.628039,0.856343,0.29472,-0.32858,-0.268052
-0.644388,-0.337692,0.262428,0.633925,0.866466,0.281788,-0.309066,-0.2726
-0.657342,-0.310097,0.243834,0.642095,0.874867,0.270491,-0.291471,-0.276564
-0.663729,-0.296028,0.234514,0.645627,0.88163,0.261475,-0.273745,-0.28182
-0.673995,-0.272769,0.219322,0.650558,0.89173,0.237037,-0.260966,-0.283776
-0.684252,-0.24781,0.203132,0.655077,0.896885,0.228904,-0.244398,-0.288912
-0.689155,-0.235191,0.195617,0.656875,0.899219,0.231319,-0.226589,-0.294199
-0.698102,-0.209606,0.180234,0.660481,0.904372,0.221182,-0.211069,-0.297725
-0.703508,-0.191864,0.169558,0.662959,0.909211,0.211705,-0.194592,-0.301082
-0.706305,-0.179182,0.162163,0.665379,0.913439,0.203084,-0.177574,-0.304718
-0.71149,-0.155844,0.148201,0.668978,0.917133,0.194489,-0.159673,-0.309105
-0.714015,-0.144314,0.140998,0.670429,0.920828,0.184468,-0.142357,-0.312701
-0.717348,-0.128995,0.130769,0.672065,0.924063,0.175209,-0.12407,-0.316254
-0.721984,-0.104728,0.114104,0.674352,0.927161,0.164518,-0.108295,-0.318714
-0.724754,-0.087908,0.101522,0.675793,0.929853,0.153731,-0.094752,-0.320566
-0.726356,-0.077242,0.093637,0.676515,0.936297,0.142734,-0.069612,-0.313256
-0.728587,-0.059593,0.081037,0.677527,0.939475,0.135923,-0.05079,-0.310373
-0.730618,-0.040036,0.067011,0.67831,0.940126,0.128434,-0.0442,-0.312594
-0.731868,-0.030058,0.060425,0.678097,0.93582,0.142433,-0.040267,-0.319894
-0.734629,-0.010617,0.048179,0.676673,0.936927,0.133261,-0.029141,-0.321808
-0.736837,0.008129,0.036539,0.675033,0.935623,0.132479,-0.029479,-0.325869
-0.728605,-0.057989,0.086609,0.676957,0.934053,0.136193,-0.029788,-0.328799
0.73883,-0.036033,-0.017043,-0.672712,0.932831,0.136648,-0.027864,-0.33223
0.737746,-0.027263,-0.024065,-0.674098,0.932703,0.131901,-0.020927,-0.335007
0.737237,-0.046641,-0.011141,-0.673931,0.929959,0.138774,-0.02794,-0.339319
0.736089,-0.047426,-0.010987,-0.675132,0.929394,0.136377,-0.024395,-0.3421
0.734653,-0.049068,-0.009882,-0.676594,0.92898,0.135327,-0.020275,-0.343906
0.731597,-0.051431,-0.007446,-0.679753,0.928626,0.134871,-0.014293,-0.34534
0.729243,-0.050961,-0.006587,-0.682322,0.928374,0.132861,-0.01052,-0.346929
0.727579,-0.05133,-0.004931,-0.684083,0.92819,0.130848,-0.007198,-0.348269
0.724705,-0.052738,-0.00194,-0.687035,0.927871,0.128492,-0.006246,-0.350009
0.723248,-0.054298,0.000288,-0.688451,0.927283,0.127527,-0.006223,-0.351915
0.722455,-0.057437,0.003308,-0.68902,0.926735,0.127754,-0.007465,-0.353251
0.720708,-0.062492,0.007941,-0.69037,0.926267,0.129025,-0.009629,-0.353963
0.719745,-0.066928,0.010878,-0.690919,0.925963,0.129841,-0.013037,-0.354351
0.719223,-0.069246,0.012015,-0.691215,0.925502,0.136769,-0.013945,-0.352911
0.718106,-0.070495,0.012412,-0.692242,0.924213,0.100064,-0.039256,-0.366436
0.71656,-0.071633,0.012369,-0.693727,0.923422,0.095522,-0.047195,-0.368701
0.715871,-0.070714,0.011297,-0.694551,0.925403,0.141339,-0.030998,-0.350273
0.715143,-0.067873,0.009051,-0.695616,0.925211,0.138012,-0.039827,-0.351214
0.714318,-0.065029,0.006795,-0.696761,0.92547,0.152936,-0.035416,-0.344764
0.714146,-0.062525,0.004968,-0.697181,0.921149,0.086862,-0.091916,-0.36809
0.71379,-0.057415,0.001261,-0.698001,0.92906,0.139634,-0.045958,-0.339468
0.713595,-0.053145,-0.001846,-0.698538,0.927372,0.141977,-0.063776,-0.34023
0.713915,-0.049268,-0.004717,-0.698481,0.920506,0.156446,-0.08698,-0.347315
0.714281,-0.042396,-0.009928,-0.698503,0.922171,0.156429,-0.098194,-0.339837
0.714604,-0.037971,-0.013475,-0.698368,0.919136,0.169842,-0.110571,-0.337811
0.715237,-0.030851,-0.0192,-0.697937,0.918389,0.176096,-0.125333,-0.331427
0.714093,-0.035551,-0.015429,-0.698977,0.916723,0.184787,-0.139692,-0.325514
-0.716502,0.014831,0.031665,0.696708,0.914836,0.193157,-0.155227,-0.318858
-0.716956,0.006193,0.037839,0.696063,0.912864,0.201558,-0.17047,-0.311438
-0.718396,-0.021616,0.057538,0.692914,0.910721,0.209194,-0.185881,-0.303767
-0.718676,-0.027303,0.060918,0.692134,0.908369,0.217023,-0.200649,-0.295814
-0.719051,-0.036265,0.066948,0.690774,0.905891,0.224136,-0.215315,-0.287687
-0.719545,-0.048377,0.075354,0.688648,0.902081,0.234754,-0.229125,-0.280432
-0.720334,-0.061896,0.084889,0.685625,0.903995,0.224074,-0.245291,-0.269103
-0.721341,-0.084161,0.100764,0.680023,0.902482,0.223741,-0.261003,-0.259506
-0.722136,-0.102053,0.113813,0.674649,0.897528,0.233072,-0.276032,-0.252841
-0.722613,-0.111846,0.120934,0.671339,0.887208,0.264904,-0.284991,-0.247926
-0.723021,-0.125389,0.130277,0.666742,0.883076,0.269722,-0.300026,-0.239604
-0.723274,-0.143812,0.142891,0.660133,0.878856,0.266857,-0.321511,-0.230282
-0.723355,-0.153167,0.149417,0.656484,0.873719,0.267493,-0.339747,-0.222788
-0.72321,-0.167972,0.160347,0.650417,0.868478,0.272717,-0.352519,-0.217029
-0.722574,-0.184507,0.172679,0.643449,0.861355,0.28993,-0.358268,-0.213664
-0.721759,-0.193213,0.179795,0.639849,0.857127,0.293017,-0.36841,-0.209164
-0.71974,-0.210549,0.194374,0.632346,0.853476,0.295766,-0.376598,-0.20561
-0.717784,-0.223261,0.205511,0.626662,0.848961,0.302984,-0.382978,-0.201974
-0.715707,-0.231644,0.213789,0.623217,0.855737,0.26983,-0.39258,-0.201959
-0.711901,-0.247157,0.228054,0.616524,0.844132,0.308995,-0.391865,-0.195975
-0.709793,-0.254599,0.23437,0.61355,0.837189,0.30048,-0.415595,-0.190019
-0.707455,-0.262436,0.240063,0.610741,0.834126,0.291143,-0.430295,-0.185247
-0.704166,-0.274363,0.248916,0.605736,0.835001,0.291625,-0.429597,-0.182136
-0.702916,-0.280029,0.252834,0.602965,0.829376,0.293794,-0.441057,-0.176889
-0.70232,-0.283048,0.255459,0.601141,0.826503,0.293668,-0.448108,-0.172773
-0.70124,-0.288851,0.260953,0.597269,0.821922,0.289721,-0.461411,-0.166148
-0.700056,-0.295636,0.267305,0.592511,0.824264,0.28913,-0.457257,-0.167059
-0.699139,-0.29967,0.271571,0.589621,0.822891,0.288881,-0.460844,-0.16438
-0.697185,-0.306977,0.279257,0.584563,0.818019,0.291454,-0.469417,-0.159833
-0.695343,-0.313435,0.285711,0.580194,0.812804,0.293535,-0.478626,-0.155253
-0.69395,-0.317552,0.289427,0.577777,0.807957,0.296523,-0.486397,-0.150656
-0.691093,-0.325841,0.297258,0.572586,0.803614,0.298075,-0.493582,-0.147417
-0.689164,-0.331305,0.302417,0.569064,0.795465,0.304648,-0.50396,-0.142998
-0.687125,-0.337208,0.307913,0.565101,0.791428,0.307231,-0.509267,-0.141061
-0.683907,-0.346104,0.316403,0.558904,0.788352,0.308958,-0.51333,-0.139779
-0.682282,-0.349821,0.320458,0.556258,0.785709,0.310637,-0.51661,-0.138853
-0.679581,-0.354976,0.326565,0.552736,0.783309,0.310752,-0.520115,-0.13907
-0.676589,-0.360341,0.332959,0.549108,0.780501,0.311298,-0.52384,-0.139655
-0.674993,-0.361974,0.335779,0.54828,0.778293,0.311693,-0.52688,-0.139659
-0.671818,-0.365678,0.341436,0.546225,0.761247,0.33291,-0.534571,-0.154619
-0.669624,-0.368297,0.345113,0.544847,0.770979,0.31727,-0.532126,-0.147558
-0.668061,-0.369863,0.347312,0.544308,0.77987,0.302411,-0.529931,-0.139729
-0.664865,-0.373253,0.352233,0.542742,0.778781,0.304185,-0.529985,-0.141735
-0.66254,-0.375584,0.355592,0.541786,0.779648,0.303373,-0.528998,-0.142389
-0.661731,-0.376474,0.356746,0.541399,0.781236,0.301704,-0.527653,-0.142224
-0.661464,-0.37694,0.357339,0.54101,0.774866,0.316237,-0.527116,-0.147399
-0.661124,-0.377219,0.357974,0.540809,0.764733,0.329509,-0.530439,-0.158879
-0.661037,-0.376913,0.358059,0.541073,0.781794,0.307257,-0.523104,-0.144064
-0.661183,-0.375922,0.357837,0.541731,0.784202,0.304216,-0.521426,-0.143508
-0.661522,-0.374685,0.357521,0.542383,0.784604,0.303922,-0.520855,-0.144006
-0.662267,-0.373399,0.356843,0.542806,0.784093,0.30402,-0.521335,-0.144841
-0.663624,-0.371049,0.355561,0.543601,0.783359,0.304762,-0.522009,-0.144827
-0.664572,-0.369181,0.354609,0.544336,0.782658,0.305139,-0.522898,-0.144622
-0.66479,-0.368196,0.354132,0.545047,0.782186,0.305324,-0.523561,-0.14438
-0.665004,-0.366687,0.353374,0.546294,0.781901,0.305532,-0.523787,-0.144666
-0.6648,-0.366352,0.353297,0.546817,0.782109,0.305221,-0.523557,-0.145031
-0.664125,-0.36701,0.353863,0.54683,0.782644,0.304649,-0.522959,-0.145501
-0.663471,-0.367531,0.354428,0.546908,0.783405,0.304273,-0.521862,-0.146131
-0.663201,-0.367866,0.354856,0.546733,0.784565,0.303369,-0.520397,-0.147011
-0.662957,-0.368154,0.3553,0.546546,0.785567,0.302511,-0.51912,-0.147941
-0.66279,-0.36825,0.355431,0.546599,0.786533,0.301969,-0.517773,-0.148632
-0.662926,-0.367944,0.354988,0.546927,0.78729,0.301358,-0.5169,-0.148904
-0.663337,-0.367122,0.354137,0.547533,0.787533,0.301306,-0.516552,-0.148933
-0.664128,-0.365761,0.352626,0.54846,0.787684,0.300504,-0.516772,-0.14899
-0.664825,-0.364506,0.351292,0.549306,0.787567,0.300974,-0.51668,-0.148979
-0.665185,-0.363602,0.350611,0.549904,0.787354,0.301715,-0.516555,-0.149038
-0.665821,-0.362325,0.349507,0.55068,0.787449,0.301632,-0.516359,-0.149384
-0.666213,-0.361733,0.349023,0.550901,0.787468,0.30201,-0.516012,-0.149721
-0.666275,-0.361798,0.349183,0.550682,0.787708,0.301692,-0.515713,-0.150124
-0.666358,-0.361691,0.349097,0.550706,0.788242,0.30146,-0.514954,-0.150398
-0.666274,-0.361783,0.349049,0.550779,0.78871,0.300975,-0.514382,-0.150866
-0.666156,-0.361958,0.348802,0.550963,0.789198,0.300672,-0.513732,-0.151136
-0.666123,-0.361994,0.348385,0.551243,0.78974,0.30002,-0.513141,-0.151606
-0.666151,-0.361893,0.348043,0.551491,0.790102,0.299859,-0.512554,-0.152025
-0.66633,-0.361625,0.34737,0.551875,0.790705,0.299086,-0.512001,-0.152275
-0.666571,-0.361262,0.346817,0.55217,0.791036,0.298675,-0.511623,-0.152635
-0.666895,-0.360703,0.34635,0.552436,0.791043,0.298681,-0.511488,-0.153037
-0.667344,-0.35991,0.345526,0.552926,0.791146,0.297973,-0.511652,-0.153338
-0.667575,-0.359423,0.345158,0.553196,0.791072,0.298208,-0.511603,-0.153426
-0.667923,-0.358715,0.344811,0.553451,0.790948,0.298581,-0.511605,-0.153331
-0.66838,-0.357701,0.344272,0.553891,0.790554,0.299378,-0.511833,-0.153049
-0.668405,-0.357196,0.344182,0.554242,0.790649,0.299538,-0.511363,-0.153814
-0.668318,-0.357102,0.344175,0.554412,0.790709,0.299361,-0.51128,-0.154129
-0.668227,-0.357106,0.344118,0.554554,0.790499,0.299589,-0.51149,-0.154067
-0.668095,-0.357162,0.344117,0.554679,0.790435,0.299708,-0.51154,-0.153995
-0.668013,-0.357417,0.34409,0.554629,0.790405,0.300158,-0.511317,-0.154014
-0.667879,-0.357833,0.343906,0.554637,0.7922,0.291268,-0.513326,-0.155176
-0.667755,-0.358147,0.343731,0.554692,0.793266,0.286553,-0.514084,-0.155992
-0.667698,-0.358299,0.343696,0.554684,0.793377,0.287129,-0.513519,-0.156233
-0.667593,-0.358541,0.343671,0.554669,0.793044,0.288546,-0.51326,-0.156164
-0.667597,-0.358597,0.343688,0.554618,0.790952,0.298183,-0.511434,-0.15465
-0.667752,-0.358346,0.343603,0.554646,0.79112,0.296721,-0.511909,-0.155035
-0.66793,-0.357997,0.343336,0.554822,0.791078,0.297071,-0.511741,-0.155131
-0.668017,-0.357769,0.343121,0.554997,0.791258,0.296821,-0.511515,-0.155434
-0.668044,-0.357494,0.342833,0.55532,0.791353,0.296714,-0.511392,-0.155562
-0.668025,-0.357295,0.342612,0.555608,0.791623,0.296362,-0.511174,-0.155573
-0.667934,-0.357362,0.34268,0.555632,0.791538,0.296681,-0.511091,-0.15567
-0.6678,-0.357413,0.342784,0.555697,0.7915,0.296633,-0.511157,-0.155741
-0.66776,-0.357378,0.342754,0.555786,0.79163,0.296696,-0.510947,-0.155649
-0.667857,-0.357232,0.34252,0.555907,0.791763,0.296626,-0.510755,-0.155734
-0.667975,-0.357022,0.342176,0.556112,0.792078,0.296338,-0.510421,-0.155775
-0.667966,-0.357054,0.342065,0.55617,0.792228,0.296475,-0.51014,-0.155673
-0.667934,-0.35716,0.342083,0.55613,0.792371,0.296789,-0.509811,-0.155427
-0.668013,-0.357126,0.342003,0.556106,0.792384,0.296937,-0.509845,-0.154967
-0.668186,-0.356999,0.341803,0.556102,0.792661,0.296771,-0.509588,-0.154712
-0.668312,-0.356877,0.341632,0.556134,0.793047,0.296227,-0.509381,-0.154457
-0.668523,-0.35668,0.341482,0.556098,0.793419,0.296344,-0.508802,-0.154229
-0.668776,-0.356486,0.341387,0.555978,0.793751,0.296855,-0.508096,-0.153867
-0.668872,-0.35652,0.341401,0.555832,0.794467,0.295308,-0.507943,-0.153652
-0.669154,-0.356659,0.341264,0.555487,0.79509,0.294226,-0.507669,-0.15341
-0.669463,-0.356722,0.34102,0.555224,0.794924,0.293806,-0.508335,-0.152868
-0.669766,-0.356623,0.340586,0.555189,0.799247,0.291249,-0.502212,-0.155435
-0.670395,-0.356412,0.339746,0.55508,0.80149,0.290477,-0.498792,-0.15634
-0.670833,-0.356314,0.33922,0.554935,0.801772,0.29064,-0.498325,-0.156083
-0.671301,-0.356339,0.338675,0.554686,0.802112,0.290578,-0.497899,-0.155812
-0.671946,-0.356385,0.337858,0.554373,0.802457,0.290543,-0.497423,-0.155621
-0.672172,-0.356438,0.337498,0.554285,0.80267,0.290298,-0.497321,-0.155306
-0.672557,-0.356476,0.336875,0.554173,0.803422,0.290249,-0.496117,-0.155362
-0.673048,-0.356424,0.336155,0.554047,0.799935,0.289103,-0.502881,-0.153735
-0.673342,-0.356252,0.335778,0.554029,0.800472,0.288878,-0.5021,-0.153916
-0.673879,-0.356018,0.335128,0.55392,0.800065,0.289141,-0.502685,-0.153628
-0.674464,-0.355669,0.334619,0.55374,0.803181,0.290021,-0.496657,-0.155306
-0.674789,-0.355346,0.334458,0.553649,0.805237,0.290791,-0.492496,-0.156468
-0.674932,-0.355144,0.334318,0.553689,0.800236,0.291628,-0.50099,-0.15357
-0.675219,-0.354808,0.334052,0.553715,0.804719,0.291042,-0.493189,-0.156482
-0.675437,-0.354533,0.333839,0.553753,0.803917,0.291368,-0.494491,-0.155887
-0.675562,-0.354412,0.333639,0.553798,0.803867,0.291373,-0.494552,-0.155944
-0.675746,-0.354352,0.333361,0.55378,0.803781,0.291498,-0.494626,-0.155918
-0.675761,-0.354473,0.333311,0.553714,0.803994,0.291412,-0.494339,-0.155892
-0.675636,-0.354769,0.333444,0.553598,0.804218,0.291245,-0.494033,-0.156019
-0.675505,-0.355094,0.333587,0.553463,0.804313,0.291309,-0.493837,-0.156029
-0.675414,-0.355334,0.333699,0.553352,0.80475,0.291016,-0.493233,-0.156229
