Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R5	7-7-2023	10:05:14:599	// Source file name and timestamp
100.000	// Sampling rate
32.958	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
80	0.668670	0.039653	-0.706595	-0.228105	0.688913	-0.041340	-0.708295	-0.148348	0.697251	-0.104071	-0.703997	-0.086016	0.687488	-0.093817	-0.713426	-0.097892	0.242887	0.400391	-0.681991	0.561767	0.367791	0.527589	-0.721718	-0.255935	
81	0.668680	0.039569	-0.706608	-0.228049	0.688889	-0.041235	-0.708306	-0.148439	0.697254	-0.104033	-0.703998	-0.086035	0.687466	-0.093772	-0.713451	-0.097902	0.242871	0.400322	-0.681982	0.561833	0.367765	0.527572	-0.721771	-0.255860	
82	0.668687	0.039583	-0.706598	-0.228056	0.688867	-0.041143	-0.708316	-0.148517	0.697259	-0.103964	-0.703996	-0.086083	0.687463	-0.093732	-0.713456	-0.097923	0.243104	0.399884	-0.682106	0.561894	0.367634	0.527210	-0.722111	-0.255831	
83	0.668672	0.039644	-0.706599	-0.228088	0.688859	-0.041083	-0.708317	-0.148568	0.697245	-0.103827	-0.704016	-0.086205	0.687458	-0.093679	-0.713463	-0.097956	0.243253	0.399888	-0.682017	0.561934	0.367776	0.527106	-0.722125	-0.255804	
84	0.668645	0.039676	-0.706626	-0.228078	0.688859	-0.041068	-0.708314	-0.148583	0.697236	-0.103804	-0.704024	-0.086236	0.687451	-0.093645	-0.713474	-0.097962	0.243176	0.399793	-0.682059	0.561985	0.367672	0.527121	-0.722190	-0.255739	
85	0.668631	0.039663	-0.706653	-0.228035	0.688867	-0.041094	-0.708308	-0.148568	0.697244	-0.103973	-0.704007	-0.086103	0.687452	-0.093686	-0.713473	-0.097920	0.243151	0.399910	-0.682014	0.561966	0.367734	0.527191	-0.722102	-0.255754	
86	0.668644	0.039619	-0.706645	-0.228032	0.688884	-0.041103	-0.708290	-0.148572	0.697227	-0.104121	-0.704015	-0.086003	0.687456	-0.093792	-0.713461	-0.097880	0.243193	0.399966	-0.681973	0.561958	0.367807	0.527185	-0.722065	-0.255767	
87	0.668640	0.039460	-0.706660	-0.228024	0.688884	-0.041143	-0.708286	-0.148583	0.697196	-0.104190	-0.704040	-0.085966	0.687464	-0.093851	-0.713443	-0.097898	0.243245	0.400088	-0.681862	0.561983	0.367957	0.527204	-0.721983	-0.255741	
88	0.668648	0.039326	-0.706665	-0.228007	0.688883	-0.041227	-0.708281	-0.148591	0.697195	-0.104255	-0.704031	-0.085968	0.687490	-0.093922	-0.713400	-0.097968	0.243243	0.400031	-0.681944	0.561926	0.367876	0.527178	-0.722020	-0.255808	
89	0.668680	0.039343	-0.706625	-0.228035	0.688890	-0.041298	-0.708264	-0.148617	0.697221	-0.104324	-0.703992	-0.085988	0.687522	-0.094052	-0.713341	-0.098043	0.243252	0.400097	-0.681937	0.561884	0.367909	0.527199	-0.721971	-0.255856	
